"player_name","usage","month","source"
"F.A.N.G","0.747%","202102","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.038%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","7.399%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.338%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.529%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","3.791%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.668%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","3.354%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.343%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","3.099%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","3.006%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.895%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","2.838%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.647%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.393%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.255%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","2.121%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.071%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","2.058%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","2.011%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.996%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.949%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.867%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.822%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.801%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.707%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.703%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.651%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.623%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.609%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.601%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.557%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.539%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.484%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.318%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.228%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.122%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","0.996%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.942%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.823%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.808%","202101","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.135%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.887%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.325%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.582%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","3.871%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","3.403%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.293%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.239%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","3.089%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","3.057%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.995%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.782%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.659%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","2.381%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.320%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.272%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.051%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","2.043%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","2.033%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.989%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.960%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.855%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.834%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.822%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.788%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.787%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.699%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.618%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.605%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.592%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.582%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.501%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.467%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.396%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.247%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.128%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.030%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.959%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.880%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.843%","202012","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.759%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.521%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.401%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.314%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","4.144%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","3.669%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.416%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","3.263%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.201%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.962%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.938%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.775%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.620%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.425%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.322%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","2.236%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.043%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.997%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.913%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.880%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.838%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.832%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.826%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.791%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.770%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.727%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.708%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.683%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.580%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.575%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.527%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.486%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.460%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.460%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.271%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.165%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","0.955%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.914%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.831%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.801%","202011","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","10.647%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","7.079%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.390%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","4.473%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.281%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.463%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","3.350%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","3.203%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.183%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","3.180%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.848%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.695%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.515%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.327%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.276%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","1.994%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.937%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.914%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.912%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.894%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.829%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.778%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.776%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.686%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.677%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.645%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.603%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.587%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.579%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.566%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.535%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.520%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.513%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.338%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.206%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.200%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","0.999%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.902%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.804%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.697%","202010","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","14.379%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","8.488%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","5.324%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","4.145%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","3.864%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","3.703%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.626%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.527%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","3.186%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.813%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.749%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","2.541%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","2.426%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","2.394%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","2.076%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","2.017%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.004%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.926%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","1.896%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.873%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.687%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","1.593%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.539%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.520%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","1.477%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.472%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.424%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.413%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.373%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.372%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.247%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.241%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.224%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.171%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.151%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","1.044%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","0.953%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","0.750%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.740%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.653%","202009","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.221%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.671%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.047%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","4.948%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.460%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","3.662%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.175%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","3.158%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.134%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.776%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.721%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.719%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.639%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.389%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.314%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.195%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","2.103%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.893%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.880%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.864%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.859%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.852%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.847%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.838%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.824%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.809%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.780%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.742%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.685%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.667%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.666%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.553%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.533%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.347%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.210%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.150%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.068%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.959%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.923%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.719%","202008","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.656%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.774%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.314%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.527%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","4.510%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.474%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","3.470%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.391%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","3.007%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.906%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.782%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.685%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.313%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.262%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.228%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.097%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.991%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.965%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.950%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.874%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.871%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.862%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.813%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.808%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.805%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.780%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.739%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.738%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.606%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.597%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.580%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.566%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.497%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.462%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.302%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.169%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.105%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.934%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.888%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.703%","202007","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.752%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.555%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.433%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","4.819%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.435%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.588%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.373%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","3.252%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","3.057%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","2.970%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.764%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.715%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.380%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.299%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.214%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.109%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NASH","1.913%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"JURI","1.913%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ABIGAIL","1.901%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ED","1.899%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZEKU","1.857%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"M.BISON","1.836%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ALEX","1.812%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"IBUKI","1.789%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"G","1.783%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KOLIN","1.775%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BALROG","1.737%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CODY","1.711%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"NECALLI","1.585%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LUCIA","1.581%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"POISON","1.570%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"R.MIKA","1.562%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"E.HONDA","1.424%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RASHID","1.421%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BIRDIE","1.384%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"DHALSIM","1.182%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"BLANKA","1.077%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"FALKE","0.931%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"MENAT","0.905%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"F.A.N.G","0.734%","202006","https://game.capcom.com/cfn/sfv/stats/usagerate"
"RYU","9.644%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GOUKI","6.654%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KEN","6.433%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KAGE","5.626%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GUILE","4.447%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"ZANGIEF","3.566%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"VEGA","3.461%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SETH","3.310%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"URIEN","2.963%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CAMMY","2.905%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"CHUN-LI","2.693%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"KARIN","2.656%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"GILL","2.340%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAKURA","2.276%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"SAGAT","2.223%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
"LAURA","2.221%","202005","https://game.capcom.com/cfn/sfv/stats/usagerate"
